Input-Output Table at Current Prices 2023 - Code,Input-Output Tables (IOTs) 2018 (Thousands of Saudi riyals) - Economic Activities (ISIC Rev. 4),"01 - Crop and animal production, hunting and related service activities",02 - Forestry and logging,03 - Fishing and aquaculture,05 - Mining of coal and lignite,06 - Extraction of crude petroleum and natural gas,07 - Mining of metal ores,08 - Other mining and quarrying activities,09 - Mining support service activities,10 - Manufacture of food products,11 - Manufacture of beverages,13 - Manufacture of textiles,14 - Manufacture of wearing apparel,15 - Manufacture of leather and related products,"16 - Manufacture of woods, wood products and cork except furniture",17 - Manufacture of paper and paper products,18 - Printing and reproduction of recorded media,19 - Manufacture of coke and refined petroleum products,20 - Manufacture of chemicals and chemical products,21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,22 - Manufacture of rubber and plastics products,23 - Manufacture of other non-metallic mineral products,24 - Manufacture of basic metals,"25 - Manufacture of fabricated metal products, except machinery and equipment","26 - Manufacture of computer, electronic and optical products",27 - Manufacture of electrical equipment,28 - Manufacture of machinery and equipment n.e.c.,"29 - Manufacture of motor vehicles, trailers and semi-trailers",30 - Manufacture of other transport equipment,31 - Manufacture of furniture,32 - Other manufacturing,33 - Repair and installation of machinery and equipment,"35 - Electricity, gas, steam and air conditioning supply","36 - Water collection, treatment and supply",37 - Sewerage,"38 - Waste collection, treatment and disposal activities; materials recovery",39 - Remediation activities and other waste management services,41 - Construction of buildings,42 - Civil engineering,43 - Specialized construction activities,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","47 - Retail trade, except of motor vehicles and motorcycles",49 - Land transport and transport via pipelines,50 - Water transport,51 - Air transport,52 - Warehousing and support activities for transportation,53 - Postal and courier activities,55 - Accommodation,56 - Food and beverage service activities,58 - Publishing activities,"59 - Motion picture, video and television programme production, sound recording and music publishing activities",60 - Programming and broadcasting activities,61 - Telecommunications,"62 - Computer programming, consultancy and related activities",63 - Information service activities,"64 - Financial service activities, except insurance and pension funding","65 - Insurance, reinsurance and pension funding, except compulsory social security",66 - Activities auxiliary to financial service and insurance activities,68 - Real estate activities,69 - Legal and accounting activities,70 - Activities of head offices; management consultancy activities,71 - Architectural and engineering activities; technical testing and analysis,72 - Scientific research and development,73 - Advertising and market research,"74 - Other professional, scientific and technical activities",75 - Veterinary activities,77 - Rental and leasing activities,78 - Employment activities,"79 - Travel agency, tour operator, reservation service and related activities",80 - Security and investigation activities,81 - Services to buildings and landscape activities,"82 - Office administrative, office support and other business support activities",84 - Public administration and defence; compulsory social security,85 - Education,86 - Human health activities,87 - Residential care activities,88 - Social work activities without accommodation,"90 - Creative, arts and entertainment activities","91 - Libraries, archives, museums and other cultural activities",93 - Sports activities and amusement and recreation activities,94 - Activities of membership organizations,95 - Repair of computers and personal and household goods,96 - Other personal service activities,97 - Activities of households as employers of domestic personnel,Total Intermediate Consumption,Households final consumption expenditures,Government final consumption expenditures,Non profit institutions serving household final consumption expenditures,Final consumption expenditures,Fixed capital Formation,Change in inventories,Gross capital formation,Export of goods,Petroleum Exports,Export of services,Total Export,Final Demand,Total imports,Total Output
64,"Financial service activities, except insurance and pension funding",21935.598628577845,322.6252046554664,622.8998680245603,25.254081796877827,194118.2132312757,3494.406695449191,21847.867702841017,2820.4106501832275,43419.37306579759,7515.373260064874,81054.66612851425,264045.05248467607,17.484060101699008,42529.7801818561,37579.90050526965,3101.24198161519,196.34525250116855,55534.300350807716,16587.016922482402,2498.4357161149323,12084.728207575574,14155.795969080986,16674.76733410387,114.66995995410431,198399.32807639582,180043.45706658202,3580.276831733341,366.375657747041,2485.355982840167,2986.3588350414407,53254.137825680125,5733.990767931512,84680.4152986701,2578.409088683107,971.2890674528951,223.46552888067953,1138071.081867357,1946232.6600334425,85805.74031720676,1220115.799657676,598007.828687274,725398.9520672434,57379.98559396278,12306.402384809719,998.0002565697713,954002.800046668,225580.1261527009,89897.3083493084,35068.347052931094,95823.20436763823,35995.550029448255,102784.67518118783,8786482.874896422,1020761.9839600802,127026.30257411301,4625194.401493959,29775.836976592902,194606.4672475658,13403185.96777524,97174.45147270504,35155.19320666177,166931.72713271124,223207.19883818078,89548.48584198894,58068.61137186499,5829.53462092586,66905.01334920511,36760.41237744368,213242.0303896365,204948.90526538555,77586.1416504395,3422.877074600943,22571421.07076252,8348335.223327337,4517669.339189608,2190.4629995733467,5418.7869195070125,108331.5263773044,327607.2076601544,314971.73320913425,524279.419025545,65817.37913067576,69322.00006769117,0,75022246.09570114,89274713.73978584,5999120.434185598,0,95273834.17397143,0,4379.057550076728,4379.057550076728,927.8309887051486,0,6410263.272003237,6411191.102991942,101689404.33451344,22792385.430214595,153919265
65,"Insurance, reinsurance and pension funding, except compulsory social security",234861.49316654942,1292.7174870341887,13781.533916479446,14.580206088414574,625343.8139363595,2911.0432112107906,10466.150407316587,2893.5501201080415,123463.26743403952,22036.459442795654,12189.44870568012,15498.02963832185,459.74297695247833,10884.097611757217,36934.78559432629,7385.98452064393,190367.7124380569,136686.89012934704,4624.624294592555,21154.884830234663,49282.66470744036,72146.27113684276,36992.131365633795,1947.8236528258099,50120.50220862872,17753.970190633627,6965.122677742659,3964.6533842479826,23704.356815605082,3667.235766575158,15667.150560337413,30151.419198934214,23351.53125859293,4476.884401740232,1310.2123315832423,413.0859667802906,602576.4361657621,78747.87949643795,202340.4169257346,577890.3934010695,1452064.8252400684,2111808.6226496943,299157.17556813546,38777.63491951887,86360.33071040493,208042.95056788082,51619.27690597628,121248.38815525355,120130.38908032764,42522.63120075013,13321.794446419577,23676.166196135495,667580.6843198331,269895.1068578832,74585.90755691958,437162.055658633,336625.2706915965,13823.329688991293,1556438.6359243288,65465.93422333051,60249.38056462141,158431.7612313911,41353.350925159175,39299.58490543919,32130.34810969025,2911.0449646570955,61568.338565032886,29180.154802640463,36026.965208049114,54639.1823828808,66856.81995458419,42000.681214829805,0,8299.635937288693,411246.67712154577,4717.933054598016,16498.18548500464,16544.838988284217,297021.49312966,1322305.1482005664,101490.95458562623,33305.455908756194,83424.98832467766,0,14186530.985808108,28139171.856885746,0,0,28139171.856885746,0,0,0,0,0,2623412.1573061375,2623412.1573061375,30762584.01419189,3439950.999999999,41509164
66,Activities auxiliary to financial service and insurance activities,0,0,0,0.9688317048063237,15244.979793939756,375.9841371531779,2156.3199374899646,416.35499000358527,418.47161657407577,59.585730013407186,678.7139225114236,1958.337518961694,0.9688317048063237,2557.0720927440952,4054.564104402372,94.71663512084189,9.65217937171937,7.738607746335967,0,0,0,0,0,0,0,87417.59002145096,225.76703933973926,69.74383685394068,481.0034298199288,234.22840061295253,5641.242007460702,313.78617377173924,2011.3324667482254,127.58463773156919,91.82218589853755,6.769776041529644,0,0,0,0,0,0,0,0,0,0,0,7149.103592432395,4546.646181910966,1785.8648494905103,267.90002755367647,78.45643664071953,944.3475971267096,3397.5464208682324,220.06073691909137,151659.16238394895,271823.78079521604,12836.238463071872,20381.45138195863,0,29635.48376231277,0,0,322.62095770050576,3845.293036376299,713.0601347374543,0,440.1214738381828,1592.0915923189918,414.2882568955069,200.4879334343359,1126.4380794947742,1246074.7870881015,656.3550675065075,22145.04742511952,50.04196367071941,257.77462327469175,1467.7094366690703,271.7271708044433,2215.915942193981,0,0,0,0,1911175.101716759,753072.9396764114,0,0,753072.9396764114,0,0,0,0,0,1626135.8246823212,1626135.8246823212,2379208.764358733,341380.86607549165,3949003
68,Real estate activities,2089.584444491319,5.930549785495668,136.34711023590233,80.28542639885558,896096.2439661771,614.9936531696756,13793.29565195929,1865.0902972660226,89436.48122564172,2312.8953446849587,12526.432446617197,28303.196317085894,797.7554267789606,157802.34895262786,75375.88748893407,62717.837462151845,158.77406986483908,250942.50804712102,2874.097817149218,7728.453893423921,100453.38561946267,86806.50767531901,165639.73766259477,1267.3289451567591,163761.7923823938,101652.81999578822,8716.032232869866,25436.210708129354,13191.848796653136,31496.70563281184,112503.03967451342,29528.18062165328,7916.544383943139,15681.43041908115,1699.305830949377,339.61934436344643,1046829.9191533803,175911.4396062422,1582838.5917988725,5315360.83396963,5164193.543770704,8798585.997201242,895031.1989336788,33211.461819901335,76977.19040286218,816045.9273257144,198756.39729621873,47250.28565272853,3794.198167410863,161956.553823213,157807.83048710757,36100.00342457907,2475213.911680434,2896600.033639918,1418788.1483104683,1479988.4181386742,81397.75709624396,325.53827861347077,655798.2326843924,270483.2676562419,99757.01693249994,237034.85056814895,256264.00458865977,357574.44710835913,331090.1148594067,1759.6384704426441,79144.43671490517,23026.82393586248,23208.6792053773,21852.48098542753,47277.97711524747,66969.6777390817,7375933.982493454,1318954.6907760506,1269468.9784446375,6415.805018245471,6695.1952610637045,235854.72238408294,460281.673254356,122207.84293316907,596238.0776019663,173281.57169758918,1093688.8365191366,0,50464977.13444289,243653021.2663588,0,1012250.2775434158,244665271.54390222,6046.956287268299,0,6046.956287268299,0,0,45.281484561478536,45.281484561478536,244671363.78167406,12154.916116978893,295124186
69,Legal and accounting activities,20853.09214367431,80.08475636095079,1668.1977596362453,6.753362499697248,70592.45328358331,1192.9136189675894,4475.327912540042,1564.2602519769912,89594.24891082654,16723.71083493212,13327.763577631258,24179.455841165513,593.5566982664125,8358.938979401595,21362.50775820219,5054.307124440907,146161.73467165566,98860.67507284277,3681.183685713088,12820.321423352545,34623.0493732381,56766.2020004503,24556.48098685251,1248.416462327165,35213.07323829845,17291.993459789708,3859.9254193309093,2240.2114624574324,13614.292955715628,2040.0496312462726,8707.561595286938,17155.431628478473,24323.60075281143,1576.3830112973037,815.9368831784251,22.305884981339048,387666.2314603164,4860.972544384145,9022.726568862588,285381.1897581179,1238681.684208635,2227341.9786651097,266113.1487801154,7516.250784172964,1476079.4290142618,34111.56549671956,10396.522632125687,24542.13538193567,20821.58015192404,70163.37286583838,16102.80062267161,3846.292691790627,294133.66695063224,118858.41082833626,18023.616743074817,1140380.2288546832,1396791.1840640374,32452.77337591455,239071.49959302298,71638.09543811559,59180.727212014914,43856.81197149541,17901.88177782623,23182.45913823641,32115.62838403273,764.7731345676793,13999.360581769291,4271.0015598873215,15563.177533685985,4166.029400994317,17432.065280151226,13945.188574277545,155290.0114427943,30235.79291284697,177059.97775507713,1243.0205996997765,1886.329214636776,7290.771080933284,214784.16189031163,517310.7147956549,20775.74108227434,24835.1055724403,24575.541446995787,0,11600870.032230817,591527.5232545935,174.22912934266472,672218.89276015,1263920.6451440863,3722763.5972443535,0,3722763.5972443535,0,0,7417.781713267792,7417.781713267792,4994102.024101708,3221121.0563325207,13373851.000000004
70,Activities of head offices; management consultancy activities,19.343616304948583,0.00183524801760506,1.2768695757801856,0,2966.5334606804718,72.92174702470533,422.9365553927285,58.86926909035678,8.81823085712449,2.881633544115082,2.175142247220608,6.010288998711394,12.286135898777303,2470.9404110136666,4022.3921077923533,717.917746440567,4137.244455204118,21.929274123051794,4.7435190723995975,1.9499684269088986,17.265392632968144,17.025288846054796,135.93472617169175,0.23103178548291542,436.6764834127996,4183.116477524168,10.517670490745344,0.5742751443434106,12.265240326747694,11.839028651405588,491.97502523264376,522.3700564437537,9855.624768976362,128.49875244278022,95.41670499330174,18.43744067133951,329616.5543602875,39.18521134567315,151.5495737313716,112956.34608567657,237007.19396631504,930091.1644263604,611.8110442843429,8.169735220339108,4362.575812624576,7807.012223407677,4120.426782469387,103.47489092973149,1064.1338670787425,87.4394454037672,189.786376903811,6533.598982530101,2520.7748508091486,531.1499076132625,10608.190771672716,1079.0538671702982,35536.75995829129,541.0468128220184,13974.63847920626,57886.508242673845,15234.085447237467,39037.95912356062,4054.2206979439457,18273.998059587273,1177.8976771413547,167.32908522350994,2567.369838255246,5318.643680071834,3625.375014924017,41940.45643025411,3621.0278324709257,136.36109893885802,2382969.7181079444,72338.28716433473,23406.722365103673,135.45745022267002,206.02771640399183,280.08046523102394,166822.8493436251,362843.1102954991,6316.708635703303,8389.784986965544,3087.870788049344,0,4950268.827610202,50943.29163712722,144.649801148081,0,51087.94143827531,4126189.7934809467,0,4126189.7934809467,0,0,1343.8030634081615,1343.8030634081615,4178621.53798263,1540123.3655928338,7588766.999999998
71,Architectural and engineering activities; technical testing and analysis,3303.550563048526,20.88538285317237,466.9735341470543,4.0755728235051745,37565.4264886047,625.2314396272237,2497.2219954354673,965.8050279521601,34.72714471098753,51.05073102183708,27.35700394269429,73.56082588816591,2.562135013584599,20.921718962450626,137.49597877357087,270.1065233520332,77828.34726719814,28204.16090938792,514.6422015847579,47.22101623563919,751.8700255384624,1161.9101206184512,693.8058484364424,38.68269457250872,2042.6839162801748,755.0048679620872,146.77885772165385,336.3461400094607,7.038730676364108,7.907670151570855,356.1469060832852,29079.21283862153,53888.597011371996,2614.3282870494672,1357.5765202528555,150.3674587977044,533129.0257770902,59529.54863781689,21181.423554513047,31092.5744313556,579671.882515392,333613.4251878312,62209.54130495479,25837.87732698027,4631.8917365574,75420.71709741338,1922.9133911854142,3167.460158776224,206.19507623817188,3056.773544366355,919.0548801870292,90.30486771216486,53417.314479530156,13366.02564548819,3468.8669217309007,352.8629039548799,9975.739771933055,6.2685881615722945,970712.8666961243,2909.037372799876,40788.5612665536,89222.27564710125,135697.65871938027,4596.571856021933,50777.65690188941,190.12122120268904,1569.4724275254848,3322.0458808666535,1429.8808453490167,774.1462991398515,4108.386752506053,16604.307822103416,2600706.288332508,378377.1148916687,280092.6603231542,1563.1108709818357,427.21094980303315,480.8583623734319,1383943.5858007611,90507.64095871386,47246.07287296966,895.4855953783662,761.43325761137,0,8170021.721078363,500493.72039981163,1818899.8634416547,0,2319393.5838414663,13807598.777124813,2621.031286900867,13810219.808411714,48.47267447008413,0,14956.628453953379,15005.101128423463,16144618.493381605,1962896.2144599676,22351744
72,Scientific research and development,13520.00669487775,13.734963996815313,298.6681386758467,2.154504156363186,24317.89836654301,405.7257607329703,1499.5475802687536,541.0662996980284,0,0,0,0,0,0,0,0,49949.4228370527,135232.84306728988,5283.214677042281,49.645912464304445,41.45271172300052,24.092768605817735,102.1884944183156,2.693130195453983,1.077252078181593,97.49131307543418,32.3175623454478,62.749933554077806,0,38.781074814537355,128.73162334270037,930.4494285996685,897.9759364635399,532.7011526607978,292.0523442399216,51.20236057627202,115244.69663688638,22557.291995424963,19646.088888026687,0,50.09222163544408,65159.74645297003,0,0,0,358.4556290149251,0,0,0,0,127.3850582449734,5830.141634512564,913575.5145199344,73934.41631065437,19522.257337378695,0,0,0,101.7750245385654,49164.44970640987,23827.104773955758,112581.87259521874,39593.439733349696,6253.734707043318,6764.657162973343,5254.125114940031,1174.0410845143845,80.79390586361949,67.52016731626681,7234.21409675005,28.816493091357614,0,1237970.703104693,403802.72908327857,27432.11631948282,380.2941204131573,57.363673163169835,9.156642664543543,75898.78372180417,1692.6521141058404,12725.943298306862,796.6279118152883,78.6394017072563,0,3483327.526531575,0,1729832.29060922,365333.05957990186,2095165.350189122,6070031.484155253,0,6070031.484155253,0,0,3927.4552806738966,3927.4552806738966,8169124.289625049,4626354.816156623,7026097.000000001
73,Advertising and market research,1.931143520061095,0,0.12644392095638124,0,778.6258408132139,13.56514684094693,230.733273629446,22.114554022155488,7395.674924278723,5502.322308359534,1674.9644542570302,6627.92652265721,3.368342096079205,1339.1177111724546,292.10416798343726,322.0110216182944,15.857323476089283,37.23703056674361,0.45979607620502266,0.8781835836729361,13.466661100240348,322.2122719038599,272.6356412318391,17.074965007787565,2566.9609587786767,1328.619600978909,118.59222886871856,22.989220244375126,131.75666186929226,1568.3716341985817,584.4751016466935,308.9513255149994,121.97570766055576,34.31556409882886,32.43577851936329,0.19968674585164578,17438.657668956992,11165.356153366105,76886.19449263538,706421.6927633403,477998.7931154073,413378.97803593,65642.91340688047,23833.971324532158,435664.5175978357,4933.6094338243665,28275.968332430322,9914.262196157983,12803.403128333302,6013.378568930653,12034.366202344852,1655.6046496088,713799.6265287558,49971.91386423483,9747.647410502654,52233.04501145522,77965.82986356573,1144.746721718386,4602249.252753569,9215.333824135894,24177.776132525018,18254.657759294805,28075.395002152545,224727.09493352816,13954.400535814628,1639.0248632804232,3961.981598026524,8830.111785896936,4133.810311026693,7312.437858251259,1624.8883885861328,13842.81123934442,259067.155873871,7322.474892502313,47916.20894063172,3296.6450634025778,619.9428491370331,2594.608334082386,22468.22043857749,103959.49798026716,14538.50374911192,1154.3538989315227,4336.870135162163,0,8669901.986809095,609964.4029390307,0,0,609964.4029390307,6325651.994628609,0,6325651.994628609,0,0,15840.335455365695,15840.335455365695,6951456.733023006,2302448.719832104,13318909.999999996
74,"Other professional, scientific and technical activities",436.93419135812667,3.2112471838311905,71.80967799995021,0.5786693369939073,6420.273169892382,122.64342631360495,1260.9865047157516,558.2128155033521,18456.245159154416,3240.505046759718,5199.059525381809,16491.85334768385,362.50218957238155,1805.267025283686,36279.38848636963,12937.293559702495,78187.10765972178,26100.53320296595,793.0634690511068,2807.3444469632154,70262.28569359708,112850.22419756396,49624.00861117242,2515.214696043621,74695.37216076779,26448.578049987158,8433.722875840322,4729.970441188125,29095.4317467438,5141.009023206458,17402.064233436093,8038.820689456651,21054.053149781466,739.9670705906049,418.8051022959662,42.393242777070526,154178.39549092663,15306.028889073896,53345.505720575784,23261.698296142305,68748.09759775088,43706.160370070604,27099.758730511305,5898.798015586441,4735.954301038752,58783.240280651924,5828.757338086243,12082.591717112613,15722.084434191325,6175.97068729942,25529.932630604482,18373.823276799936,1405472.8584429866,168526.06252285294,49755.061254054526,6184.241969976163,1906.1930263549505,51.108856451718275,44462.60935755235,5623.362513757544,37114.834032413426,61590.33158034999,26661.60352407021,514399.7937808683,28011.724106646605,1264.618417193062,7271.244487575045,7451.927324809364,4435.247005492865,5006.276275920851,6190.1665133441375,19244.80637607587,3219699.8419205425,153552.7595573637,47733.59701630559,1729.8633084832709,745.01980691034,1831.714053120058,2228752.3323857104,510471.73425404576,41029.44922897343,15954.05276399713,24137.144675748918,0,9828065.111921735,1028530.0576045216,200747.55161315313,0,1229277.6092176747,3164522.332947992,17640.290640219173,3182162.6235882114,319501.0276915248,0,19812.52748895961,339313.5551804844,4750753.787986371,3733229.8999081035,10845589.000000004
75,Veterinary activities,707008.0320862792,0,25096.880809756563,0,0,0,0,0,45302.220342483975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226.3598459685136,3847.751849683071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783481.2449341714,490470.94473091135,0,0,490470.94473091135,88397.4204808489,0,88397.4204808489,0,0,742.3898540683172,742.3898540683172,579610.7550658286,572731.9999999998,790360.0000000002
77,Rental and leasing activities,49533.50403569665,769.9074024382974,2046.6140096579086,1.4596498451955373,14806.904502808013,176.98370836585732,17198.48146647113,761.9578485944135,42951.28555242505,4349.291713170328,864.8861858185503,4355.566257721721,398.8822957474865,4719.180883293066,5524.722248273393,351.65380148833793,767.3258922540431,27672.20975587018,622.7206131520766,620.1566477091702,8262.792244959084,4297.949985385022,18703.478157727717,329.82460200795936,74443.25677488511,25499.349224704503,1436.9091665461679,34.54330136789608,244.68691223662313,2546.4057011178447,11139.450235795557,1004.564821950927,42902.4194842123,5963.967274541557,1192.2379017539245,41.552057315268556,838349.6960273325,1009866.9693937164,405670.2667973748,1228548.1590528656,1316656.445647311,549896.4175710608,818037.588567809,300802.6954335832,288916.07255374297,296900.0961910133,316588.6785521133,10926.133389523255,33494.266875283145,26233.5980180043,22473.952478263713,5998.020664680149,449966.654046982,26128.556761744592,17208.902112317068,339799.7082571496,16625.273025259696,109052.18569337338,27202.50639546324,151534.0061216842,6728.230856961754,90899.10570534914,5151.320516399763,155436.51886370865,3523.0735357271624,1051.350364352253,42419.88013330767,6060.940438882075,47414.5875493141,88589.52129010594,17109.346671752595,5916.005368571045,1554366.0971179542,36056.478476883145,35744.68221032805,1332.76494158843,2434.5477700696806,5236.965845373388,61868.28491404727,38421.98556038813,20623.357363365256,12532.039870172777,8648.055258987019,0,11230979.072568547,4091703.3014258505,0,4397.0798503348715,4096100.3812761856,2552580.499445281,0,2552580.499445281,0,0,69733.05848680278,69733.05848680278,6718413.93920827,59354.01177681783,17890039
78,Employment activities,25154.459839499716,96.60735741758157,2132.196818239404,16.423250760988868,170237.2260379007,2819.216860577899,10222.066077216501,3790.8473718137197,216439.49715161268,38429.58717570381,15721.692178449157,19242.027086694194,517.3235151298123,14916.202327104913,44221.977579143844,11507.67529951724,369815.0385295517,242500.6769123062,8940.308273726196,31092.13166764719,80683.20989807742,134445.5787677219,53575.13864504893,3039.3383198847614,80671.19212239147,29263.123782500228,9454.685384811515,5631.398206818658,34208.8019572506,5073.25844484505,18786.544195068982,42483.96297198814,46974.01854955497,4011.5420834718298,1942.373744501036,218.35155775162892,828326.8618440394,152645.84455991015,67271.52241865966,1002544.8298671145,252307.5823229843,428805.5541920824,89395.3290380764,25002.557077656696,49404.68538023193,82788.49631840707,22670.849091177137,97411.95391465294,60275.52782921595,13913.988073747967,6825.758146174143,10866.99596979799,2573861.367751787,1441073.8858950105,102350.82162741585,13093.8250358115,213.83753812860866,29.01638616917648,332876.5627072425,20312.78537484891,29371.05399539219,51522.59524323832,16521.769821446902,38303.077186039714,8786.78049267635,660.8140811089976,26794.7244696124,10865.399691397706,16941.95873840443,13782.164318523659,24889.133322024507,17293.10952470052,154227.81566523356,268608.17282679974,420809.1599431002,2637.3970028647313,4680.071666646826,7081.661218013314,495219.65825755947,1175906.6938757182,9053.812529050005,15785.142093802484,4167.070090078409,0,12266455.374355478,3495860.7813953166,78.33416628592917,0,3495939.115561602,6407793.070572485,0,6407793.070572485,0,0,4105.395724073354,4105.395724073354,9907837.581858162,9577232.956213638,12597060
79,"Travel agency, tour operator, reservation service and related activities",191.2276779103819,0.48021241470545184,9.566031329499216,0.020935630324066923,1681.7969310005044,39.72119166325761,219.1954535531603,33.64727812573943,269.89319706659455,47.33485265637467,19.10973942437284,23.10972563681037,0.6490324579286807,20.723787215654024,64.01729148488624,14.319483893800788,418.13029241063845,318.4032649152425,11.02736661517431,38.353127046451334,94.91843377029096,6810.279481195842,80.51497694957199,5.875730310027185,254.0579076647317,41.72986738302877,10.977750868692922,6.733903120896317,42.06230025597502,2539.531377118509,19619.250298929528,92.94215997792801,57.94344281559865,4.740662842390953,77.51288428654392,0.26995447633606945,2426.1598604373803,1457.8107028582388,70.54815725765081,267346.2227246186,674991.1006735566,1642503.1863259987,566.746272278746,266.8327826152619,432.18955917123185,1595.127819795995,117.59276139228501,102134.56718728032,57275.640385530874,47.39264101528974,10.742227852665033,63.392831001076026,68217.84645267818,88891.87128391837,2520.4205988427952,71.49255816296511,29.66103665747326,2.5666983066142057,833.3517760632719,5811.002045344934,43.400272694356566,68.08145426151285,27.094944548420166,51.09770819763137,10.983320786715934,0.9689301848586491,38.71311666663567,128.10248188779732,298951.73119783174,17.713323280369433,28.712963431938135,21.279651431278477,134963.76491029272,5170.0106522901315,351045.3556306247,1190.4502267752473,788.4077894542002,18387.7060935407,6895.990265146727,117512.11158223687,18793.10428218983,31948.36531973901,17126.670973347413,0,3954053.350457893,12513528.861339295,0,0,12513528.861339295,7126.1240283408315,0,7126.1240283408315,0,0,427735.5072257847,427735.5072257847,12948390.49259342,5681697.843051313,11220746
80,Security and investigation activities,0,0,0,0.964183511445809,7334.5439715682705,181.2665001518121,1038.4256418271364,143.66334320542555,22206.110452108427,10.6060186259039,0.964183511445809,15.426936183132945,0,0,68290.22556517232,18641.524010293273,2493564.648016571,0,0,0,0,0,0,0,0,5602.870385011596,75.2063138927731,42.4240745036156,693.2479447295367,32.7822393891575,1079.8855328193063,96.41835114458091,0,0,376.99575297531135,0,308808.6950458637,74994.19352025504,218447.34472018539,571162.064326757,0,0,417447.1080145088,110982.34308496985,2585.9401776976597,913683.4358503234,0,8124.210267442387,84460.54723562999,137582.23779873684,69186.91623081692,1412.5288442681103,1558238.1848848239,866396.0197149751,324183.56531937857,25382.130938810922,0,0,84218.53717425709,34484.987470370805,207391.0523944363,194294.5477584679,4875.876017381457,202351.26518010907,65095.885591752354,12078.32684788165,0,106868.17204163059,148986.60037211786,6052.179901345343,249867.19280766996,547561.7445170978,0,11.570202137349709,568193.3432950153,7047.217285157419,23742.054785841603,0,0,4168.165319980232,33260.474410834635,13933.415923903387,1718.1750173964317,0,10828706.449707424,1426614.5317114159,0,0,1426614.5317114159,2352328.688770682,0,2352328.688770682,0,0,4685.3298104780815,4685.3298104780815,3783628.5502925757,2931209.9999999995,11681125
81,Services to buildings and landscape activities,11677.55534401713,126.85857747424224,14463.732819904604,0.2549990076304705,3515.500030390608,88.96112478346751,515.7072575309987,68.32558652352218,13162.493003468271,2112.1142052508967,14399.235679115061,27131.365335055336,163.18966576564748,88.97024008909615,25519.9200058774,29418.01956052633,854656.7095341906,10632.579259635753,93.63871854590161,331.56939264339724,1150.173276402401,1698.4524189133272,9295.789726921132,244.15047337436482,28267.22567233003,9912.301489397158,1183.8830548084288,445.97481310885024,2864.735073297352,973.7150995152781,1046.1082944682205,536.0326001288983,5952.261596146419,11533.699163349365,1176.02167229257,18.05885292532733,968059.1341664135,382483.5066193581,1539707.3301599454,742987.5143811918,1536020.4251004392,2800149.7222950147,102987.05737809985,14237.377154684005,152442.2376977273,95912.02076722121,4299.708638827184,541964.4394733686,478100.68784580455,11742.27324379717,42326.05970495723,51928.82204150832,1180938.9664305665,1001888.5893838732,159156.06092973315,40388.1548840707,10916.958369769967,1456.3446569738876,1226348.7043118952,14400.549868177453,79533.33142784901,156549.15522473757,90022.50476148904,31622.29498970266,5591.695954395533,1496.85773516107,320164.27562994586,930.8087459587337,4066.4753231817044,6928.00950822579,84431.26359735834,5340.904112544708,1250731.0815819453,2659951.117589516,138948.29123039028,1881.7238112124153,5282.096816588849,3607.053913282485,1089283.4428154824,1787339.436252954,105399.84763519347,23337.054999874734,148287.08307575516,0,22186033.735853337,4582551.310122004,7925.393537741084,48.804685147719894,4590525.508344892,868847.6887467756,4638.436396022138,873486.1251427977,0,0,5411.827518028389,5411.827518028389,5469423.461005718,165410.19685905657,27490046.999999996
